200	-1.68767	37.66440	30024A16900287	2	1988	RC31-PRE-L	66.91	3002402004
201	-1.68747	37.66432	30024A16900288	1	1997	RC31-LOW-L	81.10	3002402004
202	-1.69862	37.65735	30024A17200002	1	2002	RC31-LOW-L	117.59	3002402001
203	-1.69955	37.65631	30024A17200014	1	1981	RC31-PRE-L	72.96	3002402026
204	-1.69987	37.65576	30024A17200016	1	1981	RC31-PRE-L	86.51	3002402026
205	-1.70032	37.65517	30024A17200155	2	2003	RC31-LOW-L	83.06	3002402026
206	-1.70955	37.65242	30024A17300047	1	2003	RC31-LOW-L	46.49	3002402013
207	-1.70957	37.65209	30024A17300048	2	1970	RC31-PRE-L	351.45	3002402013
208	-1.71035	37.65129	30024A17300049	1	2007	RC31-LOW-L	78.98	3002402013
209	-1.70906	37.65448	30024A17300056	2	1900	M11-PRE-L	184.70	3002402013
210	-1.70842	37.65446	30024A17300058	2	1981	RC31-PRE-L	150.33	3002401031
211	-1.70637	37.65595	30024A17300080	2	1973	RC31-PRE-L	328.65	3002401031
212	-1.70449	37.65597	30024A17300092	1	2005	RC31-LOW-L	42.33	3002401031
213	-1.70812	37.65417	30024A17300149	2	1992	RC31-PRE-L	66.66	3002401031
214	-1.70745	37.65424	30024A17300150	1	1999	RC31-LOW-L	89.32	3002401031
215	-1.70726	37.65582	30024A17300163	1	1981	RC31-PRE-L	181.74	3002401031
216	-1.70871	37.65241	30024A17300169	2	1999	RC31-LOW-L	100.11	3002402013
217	-1.70789	37.65458	30024A17300173	1	1988	RC31-PRE-L	55.27	3002401031
218	-1.70802	37.65474	30024A17300174	2	1981	RC31-PRE-L	35.37	3002401031
219	-1.71467	37.65123	30024A17400005	3	1986	M34-PRE-L	67.44	3002402028
220	-1.71391	37.65064	30024A17400006	1	1981	RC31-PRE-L	133.63	3002402028
221	-1.71604	37.64853	30024A17400096	1	1998	RC31-LOW-L	60.23	3002402028
222	-1.71488	37.64892	30024A17400097	2	1933	M31-PRE-L	227.29	3002402028
223	-1.71325	37.64964	30024A17400098	2	1950	M34-PRE-L	238.89	3002402013
224	-1.71645	37.64810	30024A17400157	2	2000	RC31-LOW-L	119.09	3002402028
225	-1.70663	37.69360	30024A32500074	3	1978	RC31-PRE-L	94.17	3002401018
226	-1.70689	37.69198	30024A32500158	2	1986	RC31-PRE-L	274.41	3002401018
227	-1.70246	37.68019	30024A32600004	2	1998	RC31-LOW-L	42.00	3002402015
228	-1.70371	37.68685	30024A32600046	1	2007	RC31-LOW-L	30.64	3002401018
229	-1.70374	37.68701	30024A32600049	1	2009	RC31-LOW-L	81.86	3002401018
230	-1.69999	37.68060	30024A32600451	1	2010	RC31-LOW-L	184.95	3002402015
231	-1.70188	37.68405	30024A32600473	1	1970	RC31-PRE-L	32.20	3002401018
232	-1.70184	37.68419	30024A32600474	1	1970	RC31-PRE-L	47.06	3002401018
233	-1.71966	37.64976	30024A32900013	2	1997	RC31-LOW-L	74.54	3002402028
234	-1.71826	37.65053	3280104XG1638S	1	1908	M11-PRE-L	65.74	3002402028
235	-1.71831	37.65021	3280105XG1637N	1	1973	RC31-PRE-L	75.05	3002402028
236	-1.71768	37.65347	3283005XG1638C	1	1960	RC31-PRE-L	155.69	3002402028
237	-1.71787	37.65347	3283006XG1638C	1	1940	M31-PRE-L	29.95	3002402028
238	-1.71809	37.65349	3283007XG1638C	1	1970	M34-PRE-L	59.27	3002402028
239	-1.71755	37.65299	3283009XG1638C	1	1960	M34-PRE-L	54.89	3002402028
240	-1.71742	37.65311	3283010XG1638C	1	1975	RC31-PRE-L	13.38	3002402028
241	-1.71726	37.65329	3283011XG1638C	1	1940	M34-PRE-L	117.74	3002402028
242	-1.71699	37.65313	3283012XG1638C	1	1960	M34-PRE-L	92.85	3002402028
243	-1.71731	37.65284	3283014XG1638C	2	1982	RC31-PRE-L	123.10	3002402028
244	-1.71597	37.65237	3283016XG1638C	2	1940	M31-PRE-L	329.73	3002402028
245	-1.71627	37.65207	3283017XG1638C	1	1940	M31-PRE-L	234.38	3002402028
246	-1.71643	37.65191	3283018XG1638C	1	1940	M31-PRE-L	107.16	3002402028
247	-1.71764	37.65256	3283019XG1638C	1	1940	M31-PRE-L	26.94	3002402028
248	-1.71792	37.65257	3283020XG1638C	1	1984	RC31-PRE-L	109.10	3002402028
249	-1.71788	37.65362	3283022XG1638C	1	1960	M34-PRE-L	43.26	3002402028
250	-1.71526	37.65144	3379309XG1637G	2	1973	RC31-PRE-L	100.68	3002402028
251	-1.71761	37.64944	3379311XG1637N	1	1992	RC31-PRE-L	266.07	3002402028
